respondent_id,gender,income_quintile,urban_rural,education,has_account,transactions_90d,uses_credit,uses_savings,cost,distance,documentation,trust,no_credit_history,has_mobile_money,has_utility_account
R000376,male,1,urban,secondary,1,5,1,0,0,0,0,0,0,1,1
R000377,female,5,rural,secondary,1,5,0,1,0,0,0,0,0,1,1
R000378,male,5,urban,tertiary,1,12,0,1,0,0,0,0,0,1,1
R000379,male,2,urban,secondary,1,2,1,1,0,0,0,0,0,0,1
R000380,female,1,urban,secondary,1,0,0,0,0,0,0,0,0,1,1
R000381,female,3,rural,tertiary,1,5,0,0,0,0,0,0,0,1,0
R000382,female,4,rural,secondary,1,12,0,0,0,0,0,0,0,1,1
R000383,female,1,rural,primary,0,0,0,0,1,1,0,0,0,1,1
R000384,male,3,urban,primary,1,5,1,0,0,0,0,0,0,1,1
R000385,female,3,rural,secondary,0,0,0,0,1,1,0,1,1,1,0
R000386,male,4,rural,secondary,1,5,1,1,0,0,0,0,0,1,1
R000387,male,4,rural,primary,0,0,0,0,1,1,1,0,1,1,1
R000388,female,1,urban,tertiary,1,5,0,0,0,0,0,0,0,0,0
R000389,male,2,urban,secondary,1,2,1,0,0,0,0,0,0,0,1
R000390,female,1,urban,none,1,30,0,0,0,0,0,0,0,0,0
R000391,male,4,urban,none,1,12,0,1,0,0,0,0,0,0,1
R000392,male,1,rural,secondary,1,2,1,1,0,0,0,0,0,1,0
R000393,male,5,rural,secondary,1,5,0,0,0,0,0,0,0,0,0
R000394,male,2,urban,secondary,1,1,1,0,0,0,0,0,0,0,0
R000395,female,2,rural,secondary,1,12,0,1,0,0,0,0,0,0,0
R000396,female,5,urban,primary,1,1,0,0,0,0,0,0,0,0,1
R000397,female,4,rural,primary,1,1,0,1,0,0,0,0,0,1,0
R000398,male,3,rural,secondary,1,0,0,0,0,0,0,0,0,1,0
R000399,male,5,urban,tertiary,1,1,1,0,0,0,0,0,0,1,1
R000400,female,3,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R000401,female,1,rural,primary,0,0,0,0,1,0,1,0,0,1,0
R000402,female,4,urban,tertiary,1,1,1,0,0,0,0,0,0,1,1
R000403,female,1,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R000404,male,4,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R000405,female,4,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R000406,female,1,rural,tertiary,1,5,0,1,0,0,0,0,0,0,0
R000407,male,2,rural,tertiary,1,2,0,1,0,0,0,0,0,1,0
R000408,female,3,urban,tertiary,1,1,1,1,0,0,0,0,0,1,1
R000409,male,2,urban,tertiary,1,5,0,0,0,0,0,0,0,1,1
R000410,male,3,rural,secondary,1,1,1,1,0,0,0,0,0,0,0
R000411,female,2,rural,none,0,0,0,0,1,0,0,0,1,1,0
R000412,female,4,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R000413,female,5,rural,primary,1,5,0,0,0,0,0,0,0,1,1
R000414,female,2,urban,secondary,1,2,0,0,0,0,0,0,0,1,0
R000415,male,2,urban,none,0,0,0,0,0,0,1,0,1,1,1
R000416,female,2,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R000417,female,4,rural,secondary,1,1,0,0,0,0,0,0,0,1,0
R000418,female,2,rural,secondary,1,5,1,1,0,0,0,0,0,1,0
R000419,female,1,urban,secondary,0,0,0,0,1,0,0,0,1,0,0
R000420,female,4,urban,tertiary,1,0,0,1,0,0,0,0,0,1,1
R000421,male,4,rural,primary,1,1,0,1,0,0,0,0,0,0,1
R000422,female,4,urban,tertiary,1,5,1,1,0,0,0,0,0,1,1
R000423,male,3,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R000424,female,1,urban,primary,0,0,0,0,1,1,0,0,0,1,1
R000425,female,1,rural,tertiary,0,0,0,0,0,1,0,0,0,1,1
R000426,male,4,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R000427,female,2,urban,secondary,1,1,0,0,0,0,0,0,0,1,0
R000428,male,3,urban,primary,1,1,0,1,0,0,0,0,0,0,1
R000429,female,1,rural,secondary,1,5,0,0,0,0,0,0,0,1,0
R000430,female,3,rural,primary,0,0,0,0,1,0,1,0,1,0,1
R000431,female,1,urban,tertiary,1,5,0,0,0,0,0,0,0,1,0
R000432,female,5,urban,secondary,1,1,0,1,0,0,0,0,0,1,0
R000433,female,2,rural,tertiary,1,0,1,0,0,0,0,0,0,0,0
R000434,female,4,urban,primary,1,1,0,1,0,0,0,0,0,0,1
R000435,female,3,urban,secondary,1,12,1,1,0,0,0,0,0,1,1
R000436,female,5,urban,primary,1,30,1,1,0,0,0,0,0,0,1
R000437,male,3,urban,primary,1,30,1,0,0,0,0,0,0,1,1
R000438,male,5,rural,secondary,0,0,0,0,1,1,1,0,1,0,1
R000439,female,3,urban,tertiary,1,0,0,1,0,0,0,0,0,1,1
R000440,female,4,urban,secondary,1,12,0,0,0,0,0,0,0,1,0
R000441,male,3,rural,secondary,1,12,0,1,0,0,0,0,0,1,0
R000442,female,4,urban,tertiary,1,1,0,0,0,0,0,0,0,1,1
R000443,female,2,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R000444,female,3,urban,primary,1,2,1,1,0,0,0,0,0,0,1
R000445,female,1,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R000446,male,4,urban,none,1,2,0,1,0,0,0,0,0,0,1
R000447,female,2,rural,none,0,0,0,0,0,0,0,0,1,1,0
R000448,female,2,rural,tertiary,1,0,0,0,0,0,0,0,0,0,0
R000449,female,4,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R000450,female,4,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R000451,male,3,urban,secondary,1,2,0,0,0,0,0,0,0,0,0
R000452,female,5,rural,primary,1,30,1,1,0,0,0,0,0,0,1
R000453,female,3,urban,tertiary,1,1,0,1,0,0,0,0,0,1,1
R000454,female,2,rural,primary,0,0,0,0,1,0,0,0,0,0,1
R000455,male,2,urban,tertiary,1,1,0,0,0,0,0,0,0,0,0
R000456,female,1,urban,tertiary,0,0,0,0,1,0,1,1,0,0,0
R000457,female,4,urban,primary,0,0,0,0,0,0,0,0,1,1,0
R000458,female,2,rural,secondary,0,0,0,0,0,1,0,0,0,0,0
R000459,female,4,urban,primary,1,5,1,0,0,0,0,0,0,1,1
R000460,male,2,rural,secondary,1,5,0,0,0,0,0,0,0,0,0
R000461,female,1,urban,secondary,1,1,0,0,0,0,0,0,0,0,0
R000462,female,5,rural,tertiary,1,2,0,1,0,0,0,0,0,1,1
R000463,male,2,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R000464,female,4,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R000465,female,2,urban,primary,0,0,0,0,1,0,0,1,0,1,0
R000466,female,4,urban,secondary,0,0,0,0,0,1,0,0,1,1,1
R000467,female,2,urban,secondary,0,0,0,0,0,0,1,1,1,1,1
R000468,female,4,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R000469,female,5,urban,secondary,1,2,0,1,0,0,0,0,0,1,1
R000470,female,1,rural,primary,0,0,0,0,0,0,1,0,1,0,0
R000471,female,1,rural,primary,0,0,0,0,0,0,0,1,1,0,1
R000472,male,3,rural,primary,0,0,0,0,1,1,1,0,0,0,0
R000473,male,1,urban,secondary,0,0,0,0,1,0,1,0,1,0,0
R000474,female,1,rural,primary,0,0,0,0,1,0,0,1,0,0,0
R000475,female,3,rural,tertiary,1,5,0,0,0,0,0,0,0,0,1
R000476,female,3,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R000477,female,3,urban,tertiary,1,30,0,1,0,0,0,0,0,1,1
R000478,female,1,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R000479,male,3,urban,primary,1,2,0,0,0,0,0,0,0,0,1
R000480,female,3,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R000481,male,2,urban,primary,1,12,0,0,0,0,0,0,0,0,1
R000482,female,5,rural,tertiary,1,2,0,0,0,0,0,0,0,0,0
R000483,female,1,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R000484,male,4,rural,secondary,1,5,0,1,0,0,0,0,0,0,0
R000485,male,4,urban,tertiary,1,30,0,1,0,0,0,0,0,0,1
R000486,male,3,urban,tertiary,1,5,1,0,0,0,0,0,0,1,1
R000487,male,2,urban,primary,0,0,0,0,1,0,1,0,1,1,1
R000488,female,1,rural,secondary,1,2,0,1,0,0,0,0,0,0,1
R000489,female,1,rural,primary,0,0,0,0,1,0,0,1,1,0,1
R000490,male,3,rural,secondary,1,2,0,0,0,0,0,0,0,0,0
R000491,male,4,urban,primary,1,30,0,1,0,0,0,0,0,0,1
R000492,female,1,urban,tertiary,1,30,0,0,0,0,0,0,0,0,0
R000493,male,2,urban,secondary,1,2,1,0,0,0,0,0,0,0,1
R000494,female,4,rural,primary,1,12,0,1,0,0,0,0,0,1,0
R000495,male,5,urban,primary,1,5,0,1,0,0,0,0,0,0,1
R000496,female,3,urban,tertiary,1,5,0,0,0,0,0,0,0,1,0
R000497,female,5,urban,primary,1,12,1,1,0,0,0,0,0,1,1
R000498,male,5,rural,secondary,1,1,1,1,0,0,0,0,0,1,1
R000499,female,3,urban,secondary,0,0,0,0,1,0,0,0,1,1,1
R000500,male,2,urban,primary,1,5,1,0,0,0,0,0,0,0,1
R000501,male,5,urban,secondary,1,2,1,1,0,0,0,0,0,1,1
R000502,female,1,urban,tertiary,0,0,0,0,1,0,0,1,1,1,0
R000503,female,2,rural,none,0,0,0,0,1,1,0,0,1,1,0
R000504,male,2,urban,primary,1,5,0,1,0,0,0,0,0,0,1
R000505,male,2,rural,secondary,1,1,0,0,0,0,0,0,0,1,0
R000506,male,5,rural,secondary,1,12,1,1,0,0,0,0,0,1,0
R000507,female,3,rural,primary,1,2,0,0,0,0,0,0,0,1,1
R000508,male,2,rural,secondary,1,0,0,0,0,0,0,0,0,0,0
R000509,female,2,urban,none,0,0,0,0,0,0,1,1,1,0,1
R000510,female,2,rural,none,1,1,0,1,0,0,0,0,0,1,0
R000511,female,4,urban,secondary,1,2,1,1,0,0,0,0,0,0,1
R000512,female,5,rural,primary,1,5,1,0,0,0,0,0,0,1,1
R000513,male,1,urban,secondary,1,12,0,0,0,0,0,0,0,1,0
R000514,female,1,rural,none,0,0,0,0,1,0,0,0,1,0,0
R000515,male,2,rural,tertiary,1,1,1,0,0,0,0,0,0,1,0
R000516,male,4,rural,primary,1,5,1,0,0,0,0,0,0,0,0
R000517,female,1,urban,secondary,1,1,0,1,0,0,0,0,0,1,0
R000518,male,4,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R000519,male,5,rural,secondary,1,2,0,0,0,0,0,0,0,0,1
R000520,female,5,rural,primary,1,0,0,1,0,0,0,0,0,1,1
R000521,male,2,urban,secondary,0,0,0,0,0,0,0,1,0,1,0
R000522,male,4,urban,none,1,1,0,0,0,0,0,0,0,1,1
R000523,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R000524,male,4,rural,secondary,1,30,0,0,0,0,0,0,0,1,0
R000525,female,3,urban,secondary,0,0,0,0,1,0,0,1,1,0,1
R000526,female,1,urban,primary,0,0,0,0,0,0,1,1,0,0,1
R000527,female,4,rural,secondary,1,5,1,0,0,0,0,0,0,0,1
R000528,male,1,urban,secondary,1,1,0,0,0,0,0,0,0,0,0
R000529,male,1,urban,tertiary,1,1,0,0,0,0,0,0,0,0,1
R000530,male,1,urban,none,1,12,0,1,0,0,0,0,0,0,0
R000531,female,3,rural,primary,0,0,0,0,1,0,0,0,1,0,0
R000532,female,4,rural,secondary,1,2,1,1,0,0,0,0,0,1,0
R000533,male,2,rural,none,1,12,0,0,0,0,0,0,0,1,0
R000534,female,1,urban,secondary,0,0,0,0,1,0,0,0,1,0,0
R000535,female,5,rural,none,1,5,0,0,0,0,0,0,0,0,1
R000536,female,1,urban,secondary,1,2,0,0,0,0,0,0,0,1,0
R000537,male,2,urban,secondary,1,30,0,1,0,0,0,0,0,0,1
R000538,male,2,urban,primary,0,0,0,0,0,1,0,0,1,0,1
R000539,female,5,rural,secondary,1,1,0,1,0,0,0,0,0,0,1
R000540,female,4,rural,primary,1,2,0,0,0,0,0,0,0,1,0
R000541,female,2,urban,secondary,1,30,0,1,0,0,0,0,0,0,1
R000542,female,4,urban,primary,1,12,0,0,0,0,0,0,0,1,1
R000543,female,5,rural,none,0,0,0,0,1,0,0,0,1,1,0
R000544,female,2,urban,tertiary,1,1,0,1,0,0,0,0,0,0,1
R000545,female,4,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R000546,female,4,rural,primary,1,5,1,0,0,0,0,0,0,1,0
R000547,male,4,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R000548,male,5,urban,tertiary,1,0,0,1,0,0,0,0,0,0,1
R000549,male,4,urban,tertiary,1,0,0,0,0,0,0,0,0,0,1
R000550,female,3,urban,primary,1,0,0,1,0,0,0,0,0,0,1
R000551,female,2,rural,secondary,0,0,0,0,1,0,1,0,1,0,1
R000552,female,2,urban,secondary,1,5,0,0,0,0,0,0,0,1,0
R000553,male,5,rural,tertiary,1,12,0,1,0,0,0,0,0,0,1
R000554,male,1,urban,secondary,1,12,0,0,0,0,0,0,0,1,0
R000555,male,1,urban,secondary,1,2,1,0,0,0,0,0,0,1,0
R000556,male,2,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R000557,female,4,urban,primary,1,30,0,1,0,0,0,0,0,1,1
R000558,female,5,rural,primary,0,0,0,0,0,0,0,1,1,1,1
R000559,female,2,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R000560,female,5,urban,secondary,1,2,1,1,0,0,0,0,0,1,0
R000561,female,4,urban,primary,0,0,0,0,0,0,1,0,0,1,1
R000562,male,5,urban,secondary,1,2,0,1,0,0,0,0,0,1,1
R000563,male,3,urban,tertiary,1,0,0,0,0,0,0,0,0,0,1
R000564,male,1,urban,secondary,0,0,0,0,0,0,1,0,1,1,1
R000565,female,5,rural,none,0,0,0,0,1,0,0,0,0,0,1
R000566,male,1,rural,none,0,0,0,0,1,0,0,1,0,0,1
R000567,female,5,urban,secondary,1,12,1,1,0,0,0,0,0,1,1
R000568,female,4,rural,primary,1,2,1,1,0,0,0,0,0,1,0
R000569,male,2,rural,tertiary,1,5,0,1,0,0,0,0,0,1,1
R000570,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R000571,male,3,rural,primary,1,2,0,1,0,0,0,0,0,1,1
R000572,female,5,urban,primary,1,30,0,0,0,0,0,0,0,1,1
R000573,male,3,rural,tertiary,1,2,0,0,0,0,0,0,0,1,0
R000574,male,1,urban,primary,1,2,0,1,0,0,0,0,0,1,1
R000575,female,5,rural,tertiary,1,5,0,0,0,0,0,0,0,1,1
R000576,female,4,rural,secondary,1,2,0,0,0,0,0,0,0,1,0
R000577,female,4,urban,secondary,1,12,1,1,0,0,0,0,0,1,1
R000578,female,4,rural,none,0,0,0,0,0,1,1,0,0,1,1
R000579,female,1,rural,secondary,0,0,0,0,0,1,0,1,1,1,0
R000580,male,5,urban,primary,1,5,1,0,0,0,0,0,0,1,1
R000581,female,1,urban,primary,0,0,0,0,1,0,1,1,1,0,1
R000582,male,2,rural,primary,1,2,0,1,0,0,0,0,0,1,0
R000583,female,1,urban,secondary,0,0,0,0,1,1,1,1,1,0,1
R000584,male,2,urban,primary,0,0,0,0,1,1,0,0,0,1,0
R000585,female,1,urban,secondary,1,1,0,0,0,0,0,0,0,1,0
R000586,male,1,rural,primary,0,0,0,0,0,1,0,0,1,0,0
R000587,female,4,rural,secondary,1,5,0,0,0,0,0,0,0,1,0
R000588,female,1,urban,secondary,1,1,1,1,0,0,0,0,0,0,0
R000589,female,3,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R000590,male,3,urban,primary,0,0,0,0,1,0,1,0,0,1,1
R000591,female,2,urban,secondary,0,0,0,0,1,0,0,1,0,0,1
R000592,male,3,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R000593,male,2,rural,primary,1,0,0,0,0,0,0,0,0,0,1
R000594,male,2,urban,primary,1,2,0,1,0,0,0,0,0,0,1
R000595,male,1,urban,primary,1,2,0,0,0,0,0,0,0,0,0
R000596,female,4,rural,tertiary,1,2,0,0,0,0,0,0,0,1,0
R000597,female,3,rural,primary,0,0,0,0,1,1,0,0,0,0,0
R000598,female,1,rural,secondary,1,12,1,0,0,0,0,0,0,1,0
R000599,female,4,urban,primary,1,5,1,0,0,0,0,0,0,1,1
R000600,female,2,rural,secondary,0,0,0,0,1,1,0,0,0,1,0
R000601,male,2,rural,secondary,1,12,0,0,0,0,0,0,0,0,0
R000602,female,1,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R000603,female,4,rural,primary,1,2,1,1,0,0,0,0,0,1,0
R000604,female,3,urban,secondary,1,1,1,1,0,0,0,0,0,0,1
R000605,female,4,rural,secondary,1,12,1,0,0,0,0,0,0,0,0
R000606,female,2,rural,none,0,0,0,0,0,1,1,0,0,0,0
R000607,male,5,urban,tertiary,1,1,0,1,0,0,0,0,0,1,1
R000608,male,1,urban,primary,1,30,0,0,0,0,0,0,0,0,1
R000609,female,5,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R000610,male,1,rural,secondary,0,0,0,0,0,0,0,0,1,0,0
R000611,male,2,rural,primary,0,0,0,0,0,1,0,0,0,1,1
R000612,male,1,urban,tertiary,0,0,0,0,0,0,0,0,1,0,0
R000613,male,2,urban,tertiary,1,12,0,0,0,0,0,0,0,0,1
R000614,female,3,rural,secondary,1,0,1,0,0,0,0,0,0,0,0
R000615,female,2,rural,primary,1,1,0,0,0,0,0,0,0,0,0
R000616,male,3,rural,primary,1,12,0,0,0,0,0,0,0,0,0
R000617,female,2,urban,tertiary,0,0,0,0,0,0,0,0,0,0,0
R000618,male,1,rural,primary,0,0,0,0,1,1,1,0,0,1,0
R000619,female,5,urban,secondary,1,5,1,0,0,0,0,0,0,0,1
R000620,female,1,rural,secondary,0,0,0,0,1,0,0,0,1,1,1
R000621,male,5,urban,secondary,1,0,1,1,0,0,0,0,0,1,1
R000622,male,4,rural,primary,1,0,0,1,0,0,0,0,0,0,0
R000623,male,5,rural,secondary,1,1,0,1,0,0,0,0,0,1,1
R000624,male,3,rural,primary,1,30,0,1,0,0,0,0,0,1,0
R000625,female,1,urban,primary,0,0,0,0,0,0,0,0,0,0,0
R000626,female,2,rural,primary,0,0,0,0,0,1,0,0,0,1,1
R000627,female,1,urban,secondary,1,30,0,1,0,0,0,0,0,1,0
R000628,female,3,rural,tertiary,1,1,0,1,0,0,0,0,0,1,0
R000629,female,5,rural,secondary,0,0,0,0,1,0,0,1,0,1,0
R000630,female,3,rural,secondary,1,30,0,1,0,0,0,0,0,1,0
R000631,male,2,rural,secondary,1,30,0,0,0,0,0,0,0,1,0
R000632,male,5,urban,primary,1,5,1,1,0,0,0,0,0,1,0
R000633,female,2,urban,tertiary,1,1,0,1,0,0,0,0,0,0,1
R000634,male,3,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R000635,male,3,urban,tertiary,1,5,0,0,0,0,0,0,0,0,1
R000636,female,2,urban,primary,1,1,0,1,0,0,0,0,0,0,0
R000637,male,2,urban,tertiary,1,1,1,0,0,0,0,0,0,0,1
R000638,female,1,urban,none,1,2,1,0,0,0,0,0,0,0,1
R000639,female,1,urban,primary,0,0,0,0,1,0,0,1,0,1,0
R000640,female,3,rural,primary,0,0,0,0,0,1,1,0,0,0,1
R000641,male,1,urban,primary,1,5,0,0,0,0,0,0,0,0,1
R000642,male,5,urban,secondary,1,2,1,1,0,0,0,0,0,1,1
R000643,female,5,rural,primary,1,5,0,0,0,0,0,0,0,0,1
R000644,female,2,urban,none,1,1,0,0,0,0,0,0,0,1,0
R000645,male,1,urban,tertiary,1,0,0,0,0,0,0,0,0,0,0
R000646,male,3,urban,primary,1,5,0,0,0,0,0,0,0,0,0
R000647,female,4,urban,secondary,1,0,0,1,0,0,0,0,0,1,1
R000648,male,2,rural,none,1,1,0,1,0,0,0,0,0,1,0
R000649,female,3,rural,secondary,1,2,0,0,0,0,0,0,0,0,0
R000650,male,4,rural,tertiary,1,1,0,0,0,0,0,0,0,1,1
R000651,male,1,urban,tertiary,1,1,1,1,0,0,0,0,0,0,1
R000652,female,4,rural,none,1,2,0,1,0,0,0,0,0,1,1
R000653,female,2,urban,tertiary,1,1,0,0,0,0,0,0,0,0,0
R000654,male,2,urban,tertiary,1,1,0,0,0,0,0,0,0,0,0
R000655,female,1,rural,tertiary,0,0,0,0,1,1,0,0,0,1,0
R000656,female,1,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R000657,female,2,rural,primary,0,0,0,0,1,0,0,1,0,1,0
R000658,female,4,rural,primary,1,1,1,0,0,0,0,0,0,0,1
R000659,female,5,urban,none,1,5,0,0,0,0,0,0,0,1,1
R000660,male,3,urban,primary,1,5,0,1,0,0,0,0,0,0,0
R000661,female,2,urban,tertiary,1,2,0,0,0,0,0,0,0,0,0
R000662,male,5,rural,secondary,1,2,1,1,0,0,0,0,0,1,0
R000663,female,5,urban,none,1,5,0,1,0,0,0,0,0,1,1
R000664,male,1,rural,secondary,0,0,0,0,1,1,1,0,1,1,0
R000665,female,2,rural,secondary,0,0,0,0,0,0,0,0,0,0,0
R000666,female,2,rural,secondary,0,0,0,0,0,0,1,0,0,0,1
R000667,female,4,rural,none,1,12,0,1,0,0,0,0,0,1,1
R000668,male,3,urban,primary,1,2,0,0,0,0,0,0,0,1,0
R000669,male,1,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R000670,male,5,urban,tertiary,1,2,1,0,0,0,0,0,0,1,1
R000671,female,5,urban,secondary,1,1,0,1,0,0,0,0,0,0,1
R000672,female,4,urban,primary,1,12,0,0,0,0,0,0,0,1,0
R000673,male,2,rural,secondary,0,0,0,0,1,0,0,0,0,1,0
R000674,male,2,urban,secondary,1,30,0,0,0,0,0,0,0,0,0
R000675,male,3,rural,secondary,1,1,0,1,0,0,0,0,0,0,0
R000676,female,3,urban,secondary,0,0,0,0,1,0,1,1,0,1,1
R000677,male,2,rural,secondary,1,0,0,1,0,0,0,0,0,1,0
R000678,male,2,urban,primary,1,1,1,1,0,0,0,0,0,1,1
R000679,female,1,rural,primary,1,0,0,0,0,0,0,0,0,0,0
R000680,female,4,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R000681,female,2,urban,secondary,1,1,0,1,0,0,0,0,0,0,0
R000682,female,3,rural,primary,1,1,0,1,0,0,0,0,0,0,1
R000683,male,4,urban,secondary,1,2,1,0,0,0,0,0,0,0,1
R000684,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,0,0
R000685,male,1,rural,secondary,1,2,0,1,0,0,0,0,0,0,1
R000686,female,3,rural,primary,0,0,0,0,1,1,0,0,1,0,1
R000687,female,3,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R000688,male,4,rural,secondary,1,5,1,1,0,0,0,0,0,0,0
R000689,male,2,rural,tertiary,1,1,0,0,0,0,0,0,0,1,0
R000690,male,2,urban,none,1,30,0,1,0,0,0,0,0,0,1
R000691,male,1,urban,primary,1,12,0,0,0,0,0,0,0,1,0
R000692,female,5,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R000693,female,1,urban,secondary,1,5,0,0,0,0,0,0,0,0,0
R000694,male,3,urban,secondary,1,30,0,0,0,0,0,0,0,1,0
R000695,female,5,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R000696,female,2,urban,primary,1,5,1,0,0,0,0,0,0,0,1
R000697,female,1,urban,primary,0,0,0,0,1,0,0,0,0,1,1
R000698,female,1,urban,none,0,0,0,0,0,0,0,0,0,0,0
R000699,female,1,urban,primary,0,0,0,0,1,1,0,0,1,0,1
R000700,male,3,urban,secondary,1,12,1,0,0,0,0,0,0,0,1
R000701,female,4,rural,secondary,1,30,0,1,0,0,0,0,0,1,1
R000702,female,3,urban,secondary,1,5,0,1,0,0,0,0,0,1,0
R000703,female,1,rural,none,0,0,0,0,1,0,0,0,0,0,1
R000704,female,2,urban,none,0,0,0,0,0,1,0,0,0,1,1
R000705,female,5,rural,primary,1,5,0,0,0,0,0,0,0,1,1
R000706,male,3,urban,primary,1,12,1,1,0,0,0,0,0,1,1
R000707,female,3,urban,secondary,0,0,0,0,1,0,1,1,0,1,1
R000708,female,1,urban,primary,0,0,0,0,0,1,1,1,1,0,0
R000709,female,3,urban,none,0,0,0,0,0,1,0,0,0,1,0
R000710,female,1,rural,secondary,0,0,0,0,0,0,0,0,1,1,0
R000711,male,1,urban,primary,1,30,0,1,0,0,0,0,0,0,1
R000712,male,4,urban,none,0,0,0,0,0,0,0,0,1,1,1
R000713,male,1,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R000714,male,4,urban,primary,1,30,0,1,0,0,0,0,0,1,1
R000715,male,2,urban,tertiary,1,30,0,0,0,0,0,0,0,1,1
R000716,female,2,rural,secondary,0,0,0,0,1,0,0,0,1,1,1
R000717,female,3,urban,none,0,0,0,0,1,0,0,0,1,1,1
R000718,female,1,urban,primary,0,0,0,0,0,0,0,0,0,0,0
R000719,male,1,urban,tertiary,1,2,0,0,0,0,0,0,0,0,1
R000720,male,4,urban,secondary,1,12,0,0,0,0,0,0,0,0,1
R000721,male,2,rural,primary,1,12,0,1,0,0,0,0,0,1,0
R000722,female,3,urban,tertiary,1,12,0,1,0,0,0,0,0,1,1
R000723,female,4,urban,primary,1,12,0,1,0,0,0,0,0,0,1
R000724,male,3,rural,tertiary,0,0,0,0,1,1,0,1,1,1,1
R000725,male,1,urban,secondary,1,5,0,1,0,0,0,0,0,1,0
R000726,female,1,rural,none,1,5,0,0,0,0,0,0,0,0,1
R000727,female,3,urban,none,0,0,0,0,0,1,1,0,0,1,1
R000728,male,3,urban,secondary,1,0,1,1,0,0,0,0,0,1,0
R000729,male,5,rural,secondary,1,12,1,0,0,0,0,0,0,1,0
R000730,male,2,rural,secondary,1,1,0,0,0,0,0,0,0,1,0
R000731,female,3,urban,tertiary,1,12,0,0,0,0,0,0,0,1,0
R000732,male,4,urban,secondary,0,0,0,0,1,0,1,1,0,1,1
R000733,female,3,urban,none,0,0,0,0,0,0,0,0,1,1,1
R000734,male,2,rural,secondary,1,5,0,0,0,0,0,0,0,1,0
R000735,male,1,urban,primary,1,5,0,1,0,0,0,0,0,0,0
R000736,female,2,urban,none,0,0,0,0,1,0,0,0,0,0,0
R000737,female,2,urban,none,0,0,0,0,0,0,1,1,1,1,0
R000738,female,1,rural,primary,0,0,0,0,0,0,1,1,1,1,0
R000739,male,1,urban,secondary,0,0,0,0,1,0,1,1,1,1,1
R000740,female,1,rural,secondary,1,0,0,0,0,0,0,0,0,0,0
R000741,female,3,rural,tertiary,1,30,0,0,0,0,0,0,0,0,0
R000742,male,4,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R000743,male,2,rural,primary,0,0,0,0,0,1,0,0,1,0,0
R000744,male,1,urban,primary,1,1,1,0,0,0,0,0,0,0,0
R000745,male,2,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R000746,male,2,urban,secondary,0,0,0,0,0,0,0,0,0,1,1
R000747,female,1,rural,none,0,0,0,0,0,1,1,1,0,0,0
R000748,female,1,rural,primary,0,0,0,0,1,1,1,0,1,0,1
R000749,male,1,rural,secondary,1,2,0,0,0,0,0,0,0,0,0
R000750,male,1,urban,tertiary,1,30,0,1,0,0,0,0,0,0,1
R000751,female,2,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R000752,female,4,urban,tertiary,1,30,0,0,0,0,0,0,0,1,1
R000753,female,1,rural,secondary,0,0,0,0,1,1,1,0,0,0,0
R000754,male,4,rural,tertiary,1,1,1,0,0,0,0,0,0,1,0
