loan_id,grade,amount,term_months,interest_rate,defaulted,recovery_rate
L000639,B,1000,60,0.0736,0,0.0
L000640,A,10000,60,0.0499,0,0.0
L000641,D,7500,24,0.153,1,0.0841
L000642,C,5000,12,0.1047,0,0.0
L000643,D,7500,60,0.1442,1,0.016
L000644,A,2500,12,0.0447,0,0.0
L000645,B,10000,12,0.0866,0,0.0
L000646,A,7500,60,0.0548,0,0.0
L000647,B,5000,60,0.0836,0,0.0
L000648,A,5000,60,0.0529,0,0.0
L000649,E,7500,12,0.1973,0,0.0
L000650,D,1000,12,0.1501,0,0.0
L000651,C,7500,12,0.1034,0,0.0
L000652,A,10000,12,0.0482,0,0.0
L000653,E,5000,36,0.1987,0,0.0
L000654,C,2500,12,0.1072,0,0.0
L000655,B,10000,24,0.0928,0,0.0
L000656,A,10000,36,0.0558,0,0.0
L000657,C,2500,12,0.117,0,0.0
L000658,E,10000,36,0.1943,0,0.0
L000659,D,10000,60,0.1512,0,0.0
L000660,A,10000,36,0.0588,0,0.0
L000661,E,1000,36,0.1978,0,0.0
L000662,D,2500,36,0.159,0,0.0
L000663,A,2500,24,0.0476,0,0.0
L000664,B,1000,12,0.0834,0,0.0
L000665,D,500,36,0.1539,0,0.0
L000666,C,10000,24,0.1065,0,0.0
L000667,B,10000,24,0.0811,0,0.0
L000668,B,10000,60,0.0746,0,0.0
L000669,C,500,36,0.1112,0,0.0
L000670,C,500,60,0.1192,0,0.0
L000671,A,1000,36,0.0589,0,0.0
L000672,C,10000,24,0.1095,0,0.0
L000673,C,1000,12,0.1116,0,0.0
L000674,C,7500,36,0.1265,0,0.0
L000675,C,7500,24,0.1092,0,0.0
L000676,A,500,24,0.0486,0,0.0
L000677,E,1000,36,0.1867,1,0.0753
L000678,D,10000,12,0.1519,0,0.0
L000679,C,1000,24,0.1202,0,0.0
L000680,E,7500,60,0.2031,0,0.0
L000681,E,2500,12,0.195,0,0.0
L000682,B,7500,36,0.071,0,0.0
L000683,A,2500,60,0.0563,0,0.0
L000684,C,500,24,0.119,0,0.0
L000685,C,10000,12,0.1166,0,0.0
L000686,B,2500,60,0.0731,0,0.0
L000687,E,500,60,0.1973,0,0.0
L000688,A,500,24,0.0543,0,0.0
L000689,D,10000,36,0.1497,0,0.0
L000690,C,500,12,0.1171,1,0.3919
L000691,D,5000,60,0.1588,0,0.0
L000692,D,2500,60,0.1469,0,0.0
L000693,B,2500,60,0.0825,0,0.0
L000694,B,10000,60,0.0747,0,0.0
L000695,E,5000,60,0.1972,0,0.0
L000696,E,5000,24,0.1963,0,0.0
L000697,E,1000,60,0.1958,0,0.0
L000698,B,10000,36,0.0737,0,0.0
L000699,C,7500,12,0.1162,0,0.0
L000700,C,2500,60,0.1141,0,0.0
L000701,D,5000,24,0.1507,0,0.0
L000702,B,7500,24,0.083,0,0.0
L000703,B,1000,24,0.0868,0,0.0
L000704,B,7500,60,0.0738,0,0.0
L000705,B,7500,60,0.0684,0,0.0
L000706,B,7500,36,0.078,0,0.0
L000707,A,7500,60,0.0508,0,0.0
L000708,C,7500,36,0.1194,0,0.0
L000709,B,1000,24,0.0935,0,0.0
L000710,E,5000,24,0.1967,0,0.0
L000711,D,7500,24,0.1604,0,0.0
L000712,B,7500,24,0.0776,0,0.0
L000713,E,10000,60,0.1953,1,0.066
L000714,D,7500,24,0.1395,1,0.4133
L000715,B,7500,12,0.0817,0,0.0
L000716,B,1000,36,0.0811,0,0.0
L000717,C,10000,36,0.1152,0,0.0
L000718,D,7500,60,0.156,0,0.0
L000719,A,2500,36,0.054,0,0.0
L000720,A,500,24,0.0527,0,0.0
L000721,E,7500,36,0.1972,0,0.0
L000722,B,1000,24,0.0804,0,0.0
L000723,B,500,24,0.0697,0,0.0
L000724,D,10000,60,0.1489,0,0.0
L000725,E,10000,36,0.1902,0,0.0
L000726,C,5000,60,0.1036,0,0.0
L000727,E,500,12,0.1939,1,0.1512
L000728,C,2500,36,0.1087,0,0.0
L000729,C,500,36,0.119,0,0.0
L000730,D,1000,36,0.1537,0,0.0
L000731,C,10000,60,0.1207,0,0.0
L000732,B,10000,60,0.0759,0,0.0
L000733,D,7500,12,0.1508,0,0.0
L000734,C,500,36,0.1098,0,0.0
L000735,B,5000,60,0.0791,0,0.0
L000736,C,10000,60,0.1156,0,0.0
L000737,C,7500,60,0.1204,0,0.0
L000738,A,7500,36,0.0596,0,0.0
L000739,C,5000,36,0.1196,0,0.0
L000740,B,7500,36,0.0766,0,0.0
L000741,A,7500,12,0.0568,0,0.0
L000742,D,7500,60,0.1412,0,0.0
L000743,C,500,36,0.1103,0,0.0
L000744,C,500,12,0.1057,0,0.0
L000745,A,500,24,0.0488,0,0.0
L000746,B,1000,12,0.0904,0,0.0
L000747,B,5000,12,0.0752,0,0.0
L000748,E,500,60,0.1978,0,0.0
L000749,D,2500,12,0.1443,0,0.0
L000750,E,1000,12,0.1819,0,0.0
L000751,A,10000,24,0.0537,0,0.0
L000752,B,500,36,0.0768,0,0.0
L000753,A,7500,12,0.051,0,0.0
L000754,B,5000,60,0.0682,0,0.0
L000755,B,7500,24,0.0697,0,0.0
L000756,D,7500,24,0.1543,1,0.238
L000757,B,5000,36,0.0742,0,0.0
L000758,D,10000,60,0.1596,0,0.0
L000759,A,2500,24,0.0579,0,0.0
L000760,C,10000,36,0.1155,0,0.0
L000761,B,500,12,0.0748,0,0.0
L000762,C,7500,12,0.1092,0,0.0
L000763,A,7500,12,0.0604,0,0.0
L000764,C,10000,24,0.1101,0,0.0
L000765,C,5000,12,0.1035,0,0.0
L000766,A,2500,24,0.0471,0,0.0
L000767,A,10000,24,0.0515,0,0.0
L000768,A,1000,24,0.058,0,0.0
L000769,B,5000,12,0.0826,0,0.0
L000770,B,10000,24,0.0725,0,0.0
L000771,B,5000,24,0.0712,0,0.0
L000772,B,500,36,0.0788,0,0.0
L000773,A,1000,36,0.0584,0,0.0
L000774,D,1000,36,0.1491,0,0.0
L000775,D,10000,12,0.1499,0,0.0
L000776,B,2500,36,0.086,0,0.0
L000777,A,500,24,0.057,0,0.0
L000778,C,1000,36,0.1162,0,0.0
L000779,C,5000,36,0.1056,1,0.1787
L000780,C,2500,36,0.1142,0,0.0
L000781,B,1000,60,0.0698,0,0.0
L000782,D,1000,12,0.1443,0,0.0
L000783,D,2500,24,0.1561,1,0.1146
L000784,C,10000,60,0.1176,0,0.0
L000785,D,5000,12,0.1508,0,0.0
L000786,C,500,36,0.1127,0,0.0
L000787,D,500,24,0.145,0,0.0
L000788,B,10000,12,0.0816,0,0.0
L000789,B,10000,24,0.0766,0,0.0
L000790,C,10000,36,0.1138,0,0.0
L000791,A,5000,60,0.0599,0,0.0
L000792,B,7500,12,0.0904,0,0.0
L000793,C,1000,36,0.1059,0,0.0
L000794,D,5000,24,0.1547,0,0.0
L000795,C,7500,24,0.1172,0,0.0
L000796,B,2500,12,0.0764,0,0.0
L000797,C,5000,36,0.1174,0,0.0
L000798,C,1000,60,0.1081,0,0.0
L000799,B,500,36,0.084,0,0.0
L000800,A,1000,24,0.0473,0,0.0
L000801,B,10000,24,0.0761,0,0.0
L000802,A,2500,12,0.0546,0,0.0
L000803,B,10000,24,0.0787,0,0.0
L000804,D,500,12,0.1572,0,0.0
L000805,D,2500,12,0.1485,1,0.2952
L000806,C,1000,36,0.1059,0,0.0
L000807,C,500,60,0.1054,0,0.0
L000808,E,7500,60,0.2033,1,0.091
L000809,B,2500,36,0.0731,0,0.0
L000810,D,1000,60,0.1618,0,0.0
L000811,B,2500,12,0.0777,0,0.0
L000812,A,2500,36,0.0569,0,0.0
L000813,B,10000,12,0.0749,0,0.0
L000814,C,7500,36,0.111,1,0.3225
L000815,D,1000,12,0.1468,0,0.0
L000816,C,10000,12,0.1014,0,0.0
L000817,B,1000,24,0.0803,0,0.0
L000818,E,500,36,0.1905,0,0.0
L000819,A,5000,60,0.0622,0,0.0
L000820,C,5000,36,0.1152,0,0.0
L000821,E,2500,36,0.1996,1,0.2399
L000822,D,2500,60,0.1503,0,0.0
L000823,C,7500,12,0.1136,0,0.0
L000824,D,5000,36,0.1337,0,0.0
L000825,C,7500,60,0.1098,1,0.168
L000826,B,500,24,0.0723,0,0.0
L000827,B,500,24,0.0814,0,0.0
L000828,C,2500,36,0.1134,1,0.1334
L000829,B,1000,12,0.0734,0,0.0
L000830,B,500,36,0.0776,0,0.0
L000831,D,7500,36,0.1444,0,0.0
L000832,B,5000,24,0.0841,0,0.0
L000833,B,7500,12,0.0817,0,0.0
L000834,E,500,12,0.204,1,0.3471
L000835,C,10000,36,0.105,0,0.0
L000836,D,2500,12,0.1578,0,0.0
L000837,D,1000,60,0.1574,0,0.0
L000838,A,2500,12,0.0539,0,0.0
L000839,B,1000,36,0.0737,0,0.0
L000840,D,7500,60,0.149,1,0.3068
L000841,D,2500,24,0.1531,0,0.0
L000842,E,5000,24,0.2013,1,0.0
L000843,D,1000,12,0.1434,0,0.0
L000844,E,7500,24,0.1891,0,0.0
L000845,D,7500,36,0.1497,1,0.3011
L000846,B,10000,60,0.081,0,0.0
L000847,D,1000,36,0.1394,1,0.1975
L000848,C,500,24,0.1078,0,0.0
L000849,A,10000,60,0.0629,0,0.0
L000850,A,5000,24,0.0584,0,0.0
L000851,B,2500,12,0.0778,1,0.3847
L000852,C,10000,12,0.1151,0,0.0
L000853,A,10000,24,0.0415,0,0.0
L000854,C,5000,36,0.1011,0,0.0
L000855,B,1000,60,0.0872,0,0.0
L000856,A,500,60,0.0479,0,0.0
L000857,D,5000,36,0.1478,0,0.0
L000858,C,500,24,0.1212,0,0.0
L000859,D,1000,36,0.1542,0,0.0
L000860,C,7500,60,0.1113,1,0.3088
L000861,C,500,24,0.1088,0,0.0
L000862,A,10000,24,0.0567,0,0.0
L000863,E,5000,24,0.1892,0,0.0
L000864,A,5000,12,0.0518,0,0.0
L000865,A,500,12,0.0565,0,0.0
L000866,C,2500,36,0.1156,0,0.0
L000867,A,7500,24,0.0536,0,0.0
L000868,E,2500,12,0.1937,1,0.3011
L000869,C,500,24,0.1117,0,0.0
L000870,A,10000,60,0.0556,0,0.0
L000871,A,10000,36,0.0507,0,0.0
L000872,D,5000,12,0.1527,0,0.0
L000873,A,7500,36,0.062,0,0.0
L000874,A,2500,12,0.0503,0,0.0
L000875,D,7500,12,0.157,1,0.3448
L000876,C,2500,60,0.1119,1,0.2893
L000877,E,500,12,0.1997,0,0.0
L000878,A,500,12,0.0583,0,0.0
L000879,C,500,60,0.1176,0,0.0
L000880,C,10000,12,0.1161,0,0.0
L000881,D,1000,24,0.1557,0,0.0
L000882,C,1000,36,0.1112,0,0.0
L000883,A,10000,24,0.0583,0,0.0
L000884,C,500,60,0.1097,0,0.0
L000885,A,500,60,0.0427,0,0.0
L000886,B,500,12,0.0768,0,0.0
L000887,C,10000,36,0.1093,0,0.0
L000888,C,1000,24,0.1201,1,0.4196
L000889,B,500,24,0.0801,0,0.0
L000890,E,7500,24,0.1824,0,0.0
L000891,B,10000,36,0.0829,0,0.0
L000892,D,1000,24,0.1558,0,0.0
L000893,B,7500,24,0.0762,0,0.0
L000894,B,1000,36,0.081,0,0.0
L000895,B,7500,36,0.073,0,0.0
L000896,D,2500,24,0.146,0,0.0
L000897,A,2500,60,0.0547,0,0.0
L000898,D,7500,36,0.1628,0,0.0
L000899,C,2500,24,0.116,0,0.0
L000900,B,5000,36,0.0797,1,0.4215
L000901,B,5000,24,0.0782,0,0.0
L000902,B,10000,24,0.0855,0,0.0
L000903,E,2500,60,0.1923,0,0.0
L000904,A,1000,12,0.0506,0,0.0
L000905,E,500,36,0.2021,1,0.2947
L000906,C,10000,36,0.1113,0,0.0
L000907,C,7500,60,0.1139,0,0.0
L000908,D,10000,60,0.1493,1,0.2467
L000909,B,10000,24,0.0864,1,0.2789
L000910,B,1000,24,0.0812,0,0.0
L000911,D,500,36,0.1502,1,0.2345
L000912,E,1000,60,0.1962,0,0.0
L000913,D,10000,24,0.1426,0,0.0
L000914,B,1000,24,0.0797,0,0.0
L000915,C,5000,24,0.1103,0,0.0
L000916,B,1000,24,0.0731,0,0.0
L000917,C,7500,12,0.1087,0,0.0
L000918,B,7500,12,0.0697,0,0.0
L000919,A,10000,12,0.0492,0,0.0
L000920,C,7500,24,0.1024,0,0.0
L000921,A,1000,12,0.0606,0,0.0
L000922,C,1000,12,0.11,0,0.0
L000923,B,10000,24,0.0732,0,0.0
L000924,D,10000,24,0.1548,0,0.0
L000925,A,10000,60,0.0535,0,0.0
L000926,A,5000,60,0.068,0,0.0
L000927,C,1000,36,0.1214,0,0.0
L000928,E,5000,36,0.1955,1,0.0553
L000929,B,2500,12,0.0774,0,0.0
L000930,A,7500,36,0.0561,0,0.0
L000931,D,7500,24,0.1513,0,0.0
L000932,E,500,60,0.1939,0,0.0
L000933,A,500,60,0.0545,0,0.0
L000934,C,1000,24,0.1207,0,0.0
L000935,D,2500,60,0.1552,0,0.0
L000936,C,1000,24,0.11,1,0.3106
L000937,C,2500,24,0.1212,0,0.0
L000938,D,7500,36,0.146,0,0.0
L000939,E,10000,60,0.2028,0,0.0
L000940,B,5000,12,0.0816,0,0.0
L000941,B,7500,60,0.072,0,0.0
L000942,B,500,60,0.0813,0,0.0
L000943,B,7500,60,0.0808,0,0.0
L000944,C,1000,12,0.107,0,0.0
L000945,B,5000,36,0.0893,0,0.0
L000946,C,1000,36,0.108,0,0.0
L000947,E,10000,36,0.2085,0,0.0
L000948,C,500,24,0.1194,0,0.0
L000949,E,2500,60,0.1989,0,0.0
L000950,B,5000,60,0.0797,0,0.0
L000951,D,2500,36,0.1421,0,0.0
L000952,D,2500,36,0.1382,0,0.0
L000953,C,5000,24,0.1174,0,0.0
L000954,A,10000,60,0.0658,0,0.0
L000955,B,2500,60,0.0844,0,0.0
L000956,C,5000,12,0.113,0,0.0
L000957,B,5000,36,0.0631,0,0.0
L000958,E,500,36,0.1929,0,0.0
L000959,B,500,36,0.0732,0,0.0
L000960,C,500,36,0.116,1,0.3281
L000961,B,500,60,0.0836,0,0.0
L000962,D,5000,60,0.1409,1,0.1996
L000963,A,10000,60,0.0522,0,0.0
L000964,C,2500,24,0.1168,0,0.0
L000965,D,500,24,0.1486,0,0.0
L000966,D,7500,36,0.1505,0,0.0
L000967,A,7500,12,0.0576,0,0.0
L000968,B,500,36,0.0781,0,0.0
L000969,B,1000,36,0.0747,0,0.0
L000970,A,10000,12,0.0508,0,0.0
L000971,A,7500,60,0.0505,0,0.0
L000972,B,2500,60,0.0857,0,0.0
L000973,C,7500,60,0.1011,0,0.0
L000974,D,500,60,0.1441,0,0.0
L000975,A,500,60,0.0544,0,0.0
L000976,D,10000,12,0.1391,0,0.0
L000977,B,5000,12,0.0808,1,0.1576
L000978,C,7500,36,0.1101,0,0.0
L000979,C,10000,24,0.1222,0,0.0
L000980,B,2500,24,0.0752,0,0.0
L000981,C,2500,36,0.115,0,0.0
L000982,D,2500,36,0.1514,0,0.0
L000983,C,500,36,0.1094,0,0.0
L000984,D,500,36,0.1496,0,0.0
L000985,B,5000,12,0.0701,0,0.0
L000986,C,1000,36,0.1124,0,0.0
L000987,E,500,60,0.1822,0,0.0
L000988,B,7500,36,0.0735,0,0.0
L000989,A,500,12,0.0465,0,0.0
L000990,B,500,60,0.0784,0,0.0
L000991,D,5000,36,0.1504,0,0.0
L000992,B,2500,12,0.0779,0,0.0
L000993,E,500,60,0.1846,0,0.0
L000994,B,5000,24,0.0865,0,0.0
L000995,A,10000,12,0.0637,0,0.0
L000996,D,7500,36,0.1547,0,0.0
L000997,B,7500,24,0.0699,0,0.0
L000998,B,1000,36,0.0776,0,0.0
L000999,D,7500,36,0.146,0,0.0
L001000,B,5000,60,0.0703,0,0.0
L001001,B,2500,36,0.0738,0,0.0
L001002,A,1000,24,0.0497,0,0.0
L001003,B,5000,60,0.0762,0,0.0
L001004,E,1000,36,0.1967,0,0.0
L001005,B,10000,12,0.073,0,0.0
L001006,A,10000,12,0.056,0,0.0
L001007,C,7500,12,0.118,1,0.0815
L001008,D,2500,36,0.1586,1,0.2307
L001009,B,1000,24,0.0823,0,0.0
L001010,B,2500,60,0.0819,0,0.0
L001011,B,1000,60,0.0786,0,0.0
L001012,D,10000,12,0.1519,0,0.0
L001013,C,5000,24,0.1073,0,0.0
L001014,A,10000,60,0.0511,0,0.0
L001015,E,10000,24,0.1933,1,0.212
L001016,A,10000,36,0.0607,0,0.0
L001017,B,10000,36,0.0858,0,0.0
L001018,E,1000,36,0.2082,0,0.0
L001019,A,5000,12,0.0537,0,0.0
L001020,D,2500,60,0.1469,0,0.0
L001021,C,2500,24,0.1204,0,0.0
L001022,A,500,24,0.0586,0,0.0
L001023,B,5000,24,0.0726,0,0.0
L001024,B,500,60,0.0736,0,0.0
L001025,B,7500,24,0.0862,0,0.0
L001026,E,500,60,0.2017,0,0.0
L001027,C,5000,12,0.1205,0,0.0
L001028,D,500,60,0.1506,0,0.0
L001029,D,500,60,0.1575,0,0.0
L001030,C,5000,12,0.105,0,0.0
L001031,B,10000,36,0.0762,0,0.0
L001032,D,7500,60,0.1546,0,0.0
L001033,C,10000,12,0.1165,0,0.0
L001034,C,10000,24,0.1142,0,0.0
L001035,E,1000,60,0.1991,0,0.0
L001036,D,500,24,0.1558,0,0.0
L001037,D,10000,12,0.1569,0,0.0
L001038,B,10000,36,0.0762,0,0.0
L001039,D,1000,24,0.1491,0,0.0
L001040,B,500,36,0.075,0,0.0
L001041,C,500,24,0.1126,0,0.0
L001042,B,5000,36,0.0808,0,0.0
L001043,D,10000,36,0.1509,0,0.0
L001044,A,5000,24,0.0526,0,0.0
L001045,E,2500,24,0.201,0,0.0
L001046,C,10000,60,0.1171,0,0.0
L001047,B,5000,24,0.072,0,0.0
L001048,C,7500,60,0.1112,0,0.0
L001049,E,10000,24,0.2044,0,0.0
L001050,C,2500,60,0.1128,0,0.0
L001051,B,7500,60,0.0826,0,0.0
L001052,C,500,36,0.1164,0,0.0
L001053,A,500,60,0.0522,0,0.0
L001054,A,10000,60,0.0609,0,0.0
L001055,A,10000,60,0.0615,0,0.0
L001056,E,5000,60,0.1955,1,0.152
L001057,E,2500,12,0.1947,0,0.0
L001058,B,5000,60,0.077,0,0.0
L001059,D,500,36,0.1495,1,0.0835
L001060,E,500,36,0.1983,0,0.0
L001061,E,2500,60,0.2015,0,0.0
L001062,A,10000,12,0.0628,0,0.0
L001063,C,10000,12,0.1122,0,0.0
L001064,B,5000,12,0.0852,0,0.0
L001065,B,500,24,0.0792,0,0.0
L001066,D,7500,36,0.1484,0,0.0
L001067,D,1000,12,0.1428,1,0.0282
L001068,B,2500,60,0.0787,0,0.0
L001069,E,5000,24,0.1931,0,0.0
L001070,B,10000,60,0.0793,0,0.0
L001071,D,2500,36,0.1442,0,0.0
L001072,A,5000,60,0.0548,0,0.0
L001073,E,1000,12,0.202,0,0.0
L001074,B,2500,60,0.0713,0,0.0
L001075,B,2500,24,0.0822,0,0.0
L001076,B,7500,36,0.0767,0,0.0
L001077,C,500,12,0.1179,0,0.0
L001078,C,1000,60,0.1254,0,0.0
L001079,B,1000,24,0.0941,0,0.0
L001080,C,1000,36,0.1126,0,0.0
L001081,A,7500,12,0.0591,0,0.0
L001082,B,7500,36,0.0799,0,0.0
L001083,D,5000,24,0.1478,0,0.0
L001084,D,5000,60,0.1505,0,0.0
L001085,E,2500,12,0.1987,0,0.0
L001086,E,500,24,0.1876,1,0.2138
L001087,B,1000,60,0.0879,0,0.0
L001088,C,7500,60,0.1083,0,0.0
L001089,B,10000,60,0.0824,0,0.0
L001090,D,1000,24,0.1476,0,0.0
L001091,C,7500,24,0.1121,1,0.2068
L001092,D,2500,12,0.1672,0,0.0
L001093,C,2500,24,0.1084,0,0.0
L001094,A,1000,24,0.0524,0,0.0
L001095,B,2500,12,0.0877,0,0.0
L001096,D,7500,24,0.1462,0,0.0
L001097,D,2500,36,0.1539,0,0.0
L001098,A,1000,60,0.0539,0,0.0
L001099,B,2500,60,0.079,0,0.0
L001100,A,7500,24,0.057,0,0.0
L001101,B,7500,24,0.083,0,0.0
L001102,D,5000,36,0.149,1,0.1517
L001103,D,500,24,0.1571,0,0.0
L001104,C,5000,12,0.1072,0,0.0
L001105,A,2500,24,0.0561,0,0.0
L001106,A,7500,36,0.062,0,0.0
L001107,B,7500,36,0.0756,0,0.0
L001108,D,7500,24,0.1494,0,0.0
L001109,D,7500,60,0.1503,0,0.0
L001110,C,5000,60,0.1116,0,0.0
L001111,D,2500,36,0.1456,0,0.0
L001112,A,10000,60,0.054,1,0.4808
L001113,B,500,60,0.0716,0,0.0
L001114,E,10000,60,0.2082,1,0.0856
L001115,B,500,24,0.0795,0,0.0
L001116,C,10000,12,0.106,0,0.0
L001117,B,2500,24,0.0658,0,0.0
L001118,B,5000,60,0.0827,0,0.0
L001119,C,5000,60,0.1093,0,0.0
L001120,D,10000,60,0.1481,0,0.0
L001121,E,5000,60,0.1951,0,0.0
L001122,B,5000,36,0.0875,0,0.0
L001123,A,10000,36,0.0551,0,0.0
L001124,A,5000,12,0.0658,0,0.0
L001125,D,2500,60,0.1443,0,0.0
L001126,A,7500,24,0.0532,0,0.0
L001127,C,10000,12,0.1199,0,0.0
L001128,C,2500,12,0.1138,0,0.0
L001129,A,2500,36,0.0655,0,0.0
L001130,C,500,12,0.117,0,0.0
L001131,A,1000,12,0.0485,0,0.0
L001132,B,500,60,0.0797,0,0.0
L001133,B,1000,12,0.0723,0,0.0
L001134,E,1000,60,0.1925,0,0.0
L001135,E,10000,12,0.2025,0,0.0
L001136,C,500,60,0.1058,0,0.0
L001137,C,1000,36,0.1153,0,0.0
L001138,A,1000,60,0.0671,0,0.0
L001139,A,5000,60,0.0672,0,0.0
L001140,A,7500,60,0.0554,0,0.0
L001141,B,2500,24,0.0861,0,0.0
L001142,A,10000,36,0.0541,0,0.0
L001143,A,500,24,0.0629,0,0.0
L001144,A,1000,60,0.0545,0,0.0
L001145,E,7500,24,0.1946,0,0.0
L001146,B,2500,24,0.0839,0,0.0
L001147,A,2500,24,0.0617,0,0.0
L001148,C,5000,60,0.1183,0,0.0
L001149,E,1000,36,0.2028,0,0.0
L001150,B,5000,60,0.073,0,0.0
L001151,B,7500,12,0.0823,0,0.0
L001152,A,10000,24,0.0499,0,0.0
L001153,B,10000,60,0.0703,0,0.0
L001154,A,7500,24,0.0519,0,0.0
L001155,E,2500,24,0.1894,1,0.0
L001156,A,7500,12,0.0561,0,0.0
L001157,C,1000,60,0.1141,0,0.0
L001158,D,10000,60,0.1497,1,0.1827
L001159,B,1000,12,0.0895,0,0.0
L001160,A,7500,36,0.047,0,0.0
L001161,B,500,12,0.0842,0,0.0
L001162,B,5000,60,0.0823,0,0.0
L001163,B,7500,24,0.0784,0,0.0
L001164,D,7500,60,0.151,0,0.0
L001165,A,1000,12,0.058,0,0.0
L001166,C,2500,12,0.106,0,0.0
L001167,C,2500,60,0.1195,0,0.0
L001168,A,1000,12,0.0502,0,0.0
L001169,D,10000,60,0.1495,0,0.0
L001170,D,2500,36,0.1523,1,0.0668
L001171,A,500,24,0.0508,0,0.0
L001172,B,1000,24,0.0824,0,0.0
L001173,B,500,36,0.0719,0,0.0
L001174,A,500,36,0.0469,0,0.0
L001175,C,10000,60,0.1113,0,0.0
L001176,B,500,24,0.0854,0,0.0
L001177,C,500,12,0.106,1,0.2453
L001178,A,2500,24,0.0619,0,0.0
L001179,A,5000,60,0.0507,0,0.0
L001180,C,500,36,0.1101,0,0.0
L001181,D,500,12,0.1494,0,0.0
L001182,E,500,12,0.1948,0,0.0
L001183,E,7500,60,0.1834,0,0.0
L001184,A,2500,60,0.0556,0,0.0
L001185,C,2500,36,0.1126,0,0.0
L001186,E,7500,36,0.2011,0,0.0
L001187,C,2500,12,0.1097,0,0.0
L001188,B,1000,12,0.0775,0,0.0
L001189,D,1000,60,0.1539,1,0.1041
L001190,D,7500,36,0.1506,0,0.0
L001191,E,500,24,0.189,0,0.0
L001192,C,7500,24,0.1086,0,0.0
L001193,B,2500,24,0.088,0,0.0
L001194,D,2500,24,0.151,0,0.0
L001195,C,2500,60,0.1176,0,0.0
L001196,D,10000,60,0.1594,0,0.0
L001197,D,10000,36,0.1525,0,0.0
L001198,E,5000,24,0.1992,0,0.0
L001199,A,7500,24,0.0573,0,0.0
L001200,A,1000,60,0.0633,0,0.0
L001201,C,500,12,0.1222,1,0.4328
L001202,B,2500,36,0.0843,0,0.0
L001203,D,7500,12,0.1547,0,0.0
L001204,A,10000,60,0.0496,0,0.0
L001205,A,1000,36,0.0681,0,0.0
L001206,E,5000,24,0.1999,0,0.0
L001207,B,1000,60,0.0902,0,0.0
L001208,A,2500,24,0.0635,0,0.0
L001209,A,5000,12,0.056,0,0.0
L001210,A,10000,60,0.0415,0,0.0
L001211,A,7500,24,0.051,0,0.0
L001212,B,1000,60,0.0777,0,0.0
L001213,D,7500,24,0.1554,0,0.0
L001214,B,2500,60,0.0824,0,0.0
L001215,E,7500,12,0.195,1,0.0927
L001216,A,1000,60,0.0532,0,0.0
L001217,B,10000,24,0.0792,0,0.0
L001218,B,7500,36,0.0777,0,0.0
L001219,B,500,60,0.0758,1,0.2457
L001220,B,500,12,0.0914,0,0.0
L001221,C,2500,24,0.1102,1,0.1404
L001222,D,10000,60,0.1504,0,0.0
L001223,C,500,60,0.1094,0,0.0
L001224,B,1000,36,0.0816,0,0.0
L001225,A,1000,24,0.0549,0,0.0
L001226,C,2500,60,0.1076,0,0.0
L001227,D,2500,36,0.1564,0,0.0
L001228,C,5000,36,0.1047,0,0.0
L001229,D,5000,60,0.1614,0,0.0
L001230,A,1000,36,0.0508,0,0.0
L001231,E,10000,12,0.2063,0,0.0
L001232,A,1000,12,0.0551,0,0.0
L001233,B,10000,36,0.0766,0,0.0
L001234,D,10000,12,0.1392,0,0.0
L001235,C,500,24,0.1065,0,0.0
L001236,A,2500,24,0.0537,0,0.0
L001237,A,1000,12,0.0446,0,0.0
L001238,B,10000,24,0.0775,0,0.0
L001239,A,500,36,0.0603,0,0.0
L001240,B,1000,60,0.086,0,0.0
L001241,C,2500,60,0.1058,0,0.0
L001242,A,500,24,0.05,0,0.0
L001243,C,500,24,0.1125,0,0.0
L001244,B,10000,60,0.0734,0,0.0
L001245,E,2500,12,0.2013,0,0.0
L001246,B,500,24,0.0742,0,0.0
L001247,C,2500,12,0.109,0,0.0
L001248,C,5000,60,0.1089,0,0.0
L001249,B,1000,24,0.0859,1,0.1469
L001250,B,10000,24,0.0803,0,0.0
L001251,E,5000,36,0.1921,0,0.0
L001252,D,7500,12,0.152,0,0.0
L001253,C,10000,60,0.1105,0,0.0
L001254,C,500,24,0.0994,1,0.1015
L001255,C,7500,24,0.1057,1,0.1303
L001256,C,5000,12,0.1251,0,0.0
L001257,E,10000,36,0.2021,0,0.0
L001258,D,1000,12,0.1543,0,0.0
L001259,D,500,36,0.1563,0,0.0
L001260,D,7500,24,0.1514,0,0.0
L001261,C,2500,36,0.1222,0,0.0
L001262,D,7500,24,0.1437,0,0.0
L001263,C,1000,24,0.1153,1,0.3733
L001264,B,1000,24,0.0697,0,0.0
L001265,B,10000,60,0.0723,0,0.0
L001266,E,1000,24,0.187,0,0.0
L001267,C,5000,24,0.1109,0,0.0
L001268,D,7500,24,0.1431,0,0.0
L001269,A,2500,36,0.0608,0,0.0
L001270,B,7500,12,0.0761,0,0.0
L001271,E,2500,24,0.1866,1,0.0
L001272,C,2500,60,0.1066,0,0.0
L001273,A,10000,24,0.055,0,0.0
L001274,B,1000,36,0.0841,0,0.0
L001275,D,2500,60,0.1467,0,0.0
L001276,D,1000,24,0.1601,0,0.0
L001277,A,7500,60,0.0606,0,0.0
L001278,C,5000,24,0.108,0,0.0
